time,SP500RET
1995-05-24,3.78E-05
1995-05-25,-3.78E-05
1995-05-26,-0.009389562
1995-05-30,-0.000133686
1995-05-31,0.018581776
1995-06-01,0.000168715
1995-06-02,-0.00183865
1995-06-05,0.005785937
1995-06-06,-9.34E-05
1995-06-07,-0.004528959
1995-06-08,-0.001464129
1995-06-09,-0.008318527
1995-06-12,0.005553366
1995-06-13,0.009691433
1995-06-14,0.000783202
1995-06-15,0.001210891
1995-06-16,0.005032742
1995-06-19,0.009935108
1995-06-20,-0.000440286
1995-06-21,-0.001836615
1995-06-22,0.012949361
1995-06-23,-0.002470976
1995-06-26,-0.010202678
1995-06-27,-0.003129144
1995-06-28,0.004231214
1995-06-29,-0.001580011
1995-06-30,0.001616726
1995-07-03,0.004286349
1995-07-05,0.000310687
1995-07-06,0.012222627
1995-07-07,0.004286905
1995-07-10,0.001472754
1995-07-11,-0.004334656
1995-07-12,0.010953169
1995-07-13,0.000196098
1995-07-14,-0.00198057
1995-07-17,0.005041833
1995-07-18,-0.007599173
1995-07-19,-0.013484485
1995-07-20,0.004635506
1995-07-21,0.000144514
1995-07-24,0.005422215
1995-07-25,0.007998396
1995-07-26,0.000908516
1995-07-27,0.006407377
1995-07-28,-0.004059749
1995-07-31,-0.001546681
1995-08-01,-0.004314886
1995-08-02,-0.001502092
1995-08-03,-8.95E-05
1995-08-04,0.000339987
1995-08-07,0.001948221
1995-08-08,0.000642616
1995-08-09,-0.001214177
1995-08-10,-0.004045979
1995-08-11,-0.004206521
1995-08-14,0.008306098
1995-08-15,-0.002092444
1995-08-16,0.002503264
1995-08-17,-0.001662184
1995-08-18,0.000304047
1995-08-21,-0.001968998
1995-08-22,0.002523198
1995-08-23,-0.004262718
1995-08-24,0.000574197
1995-08-25,0.004724587
1995-08-28,-0.001876425
1995-08-29,0.001697869
1995-08-30,0.001641509
1995-08-31,0.001710011
1995-09-01,0.003482219
1995-09-05,0.009408636
1995-09-06,0.001755403
1995-09-07,0.000210441
1995-09-08,0.004182093
1995-09-11,0.002145493
1995-09-12,0.004520096
1995-09-13,0.003912476
1995-09-14,0.008327789
1995-09-15,-0.000445602
1995-09-18,-0.000994752
1995-09-19,0.002450793
1995-09-20,0.00438953
1995-09-21,-0.006445734
1995-09-22,-0.002180764
1995-09-25,0.000137511
1995-09-26,-0.000687746
1995-09-27,-0.000636587
1995-09-28,0.008278321
1995-09-29,-0.002495131
1995-10-02,-0.004613559
1995-10-03,0.001065237
1995-10-04,-0.00149509
1995-10-05,0.001992957
1995-10-06,-0.000240319
1995-10-09,-0.007098216
1995-10-10,-0.001470728
1995-10-11,0.003353562
1995-10-12,0.006262063
1995-10-13,0.002398083
1995-10-16,-0.002518138
1995-10-17,0.00641132
1995-10-18,0.001124151
1995-10-19,0.005449512
1995-10-20,-0.005415467
1995-10-23,-0.004093753
1995-10-24,0.002526461
1995-10-25,-0.006963185
1995-10-26,-0.009920802
1995-10-27,0.005153848
1995-10-30,0.006105183
1995-10-31,-0.003004939
1995-11-01,0.004666652
1995-11-02,0.009370224
1995-11-03,0.001440324
1995-11-06,-0.003579217
1995-11-07,-0.003643239
1995-11-08,0.009150934
1995-11-09,0.002616101
1995-11-10,-0.000910639
1995-11-13,-0.000708849
1995-11-14,-0.005094841
1995-11-15,0.007893555
1995-11-16,0.005674488
1995-11-17,0.00455985
1995-11-20,-0.00538049
1995-11-21,0.00566375
1995-11-22,-0.003070149
1995-11-24,0.002620227
1995-11-27,0.002247585
1995-11-28,0.008495046
1995-11-29,0.001960317
1995-11-30,-0.00374276
1995-12-01,0.002656
1995-12-04,0.010977778
1995-12-05,0.006496904
1995-12-06,0.004039234
1995-12-07,-0.006486859
1995-12-08,0.00212378
1995-12-11,0.003298305
1995-12-12,-0.001195187
1995-12-13,0.004691779
1995-12-14,-0.00770222
1995-12-15,-0.000940597
1995-12-18,-0.015583032
1995-12-19,0.00840217
1995-12-20,-0.009836926
1995-12-21,0.007480942
1995-12-22,0.002388666
1995-12-26,0.003832828
1995-12-27,0.00037434
1995-12-28,-0.000667399
1995-12-29,0.002942972
1996-01-02,0.007762884
1996-01-03,0.000950042
1996-01-04,-0.005843344
1996-01-05,-0.001604005
1996-01-08,0.00283362
1996-01-09,-0.014675606
1996-01-10,-0.018163804
1996-01-11,0.007009861
1996-01-12,-0.001461187
1996-01-15,-0.003312171
1996-01-16,0.014268694
1996-01-17,-0.003407944
1996-01-18,0.00307918
1996-01-19,0.005884925
1996-01-22,0.002562786
1996-01-23,-0.000994952
1996-01-24,0.01163266
1996-01-25,-0.004737315
1996-01-26,0.007411328
1996-01-29,0.004173897
1996-01-30,0.009455016
1996-01-31,0.009272123
1996-02-01,0.003829017
1996-02-02,-0.004112067
1996-02-05,0.008753099
1996-02-06,0.00761015
1996-02-07,0.005554456
1996-02-08,0.009402826
1996-02-09,0.000457164
1996-02-12,0.007709741
1996-02-13,-0.001422131
1996-02-14,-0.007491924
1996-02-15,-0.006519267
1996-02-16,-0.005141241
1996-02-20,-0.011376546
1996-02-21,0.011561719
1996-02-22,0.016466063
1996-02-23,0.000333854
1996-02-26,-0.013165118
1996-02-27,-0.004962636
1996-02-28,-0.003854524
1996-02-29,-0.006722819
1996-03-01,0.00613327
1996-03-04,0.009944646
1996-03-05,0.007622875
1996-03-06,-0.005796054
1996-03-07,0.002527478
1996-03-08,-0.03131204
1996-03-11,0.010239426
1996-03-12,-0.004588493
1996-03-13,0.002289048
1996-03-14,0.003626647
1996-03-15,0.000873431
1996-03-18,0.017340939
1996-03-19,-0.001472009
1996-03-20,-0.002627396
1996-03-21,-0.001216161
1996-03-22,0.002200322
1996-03-25,-0.000891855
1996-03-26,0.004497287
1996-03-27,-0.006237154
1996-03-28,4.62E-05
1996-03-29,-0.005315052
1996-04-01,0.012669212
1996-04-02,0.002337681
1996-04-03,0.000945742
1996-04-04,-3.05E-05
1996-04-08,-0.017876024
1996-04-09,-0.003187117
1996-04-10,-0.01362421
1996-04-11,-0.003668916
1996-04-12,0.00872321
1996-04-15,0.00903696
1996-04-16,0.003899064
1996-04-17,-0.005269674
1996-04-18,0.00311231
1996-04-19,0.002265885
1996-04-22,0.004362091
1996-04-23,0.005679254
1996-04-24,-0.002166315
1996-04-25,0.004144161
1996-04-26,0.000903294
1996-04-29,0.001070648
1996-04-30,1.53E-05
1996-05-01,0.000626552
1996-05-02,-0.017258279
1996-05-03,-0.002723716
1996-05-06,-0.001278812
1996-05-07,-0.003987277
1996-05-08,0.01014794
1996-05-09,0.001038591
1996-05-10,0.010250334
1996-05-13,0.014342511
1996-05-14,0.006163789
1996-05-15,-0.000270469
1996-05-16,-0.000856969
1996-05-17,0.006088071
1996-05-20,0.006318665
1996-05-21,-0.000579534
1996-05-22,0.008377911
1996-05-23,-0.003573489
1996-05-24,0.003706142
1996-05-28,-0.009298674
1996-05-29,-0.006417166
1996-05-30,0.005628435
1996-05-31,-0.003848396
1996-06-03,-0.002154399
1996-06-04,0.00728231
1996-06-05,0.008704718
1996-06-06,-0.00800614
1996-06-07,0.000415942
1996-06-10,-0.00170944
1996-06-11,-0.001771981
1996-06-12,-0.002880578
1996-06-13,-0.001675443
1996-06-14,-0.003103986
1996-06-17,-0.001036807
1996-06-18,-0.004671427
1996-06-19,-0.000151055
1996-06-20,0.000211471
1996-06-21,0.007133535
1996-06-24,0.003009683
1996-06-25,-0.000553341
1996-06-26,-0.006137152
1996-06-27,0.006241862
1996-06-28,0.003106381
1996-07-01,0.007797976
1996-07-02,-0.003364237
1996-07-03,-0.001797907
1996-07-05,-0.022499896
1996-07-08,-0.007481065
1996-07-09,0.003381043
1996-07-10,0.001998765
1996-07-11,-0.015963711
1996-07-12,0.000805041
1996-07-15,-0.02569127
1996-07-16,-0.002273144
1996-07-17,0.009030193
1996-07-18,0.014855904
1996-07-19,-0.007533433
1996-07-22,-0.007795717
1996-07-23,-0.01094693
1996-07-24,-0.000351012
1996-07-25,0.007187069
1996-07-26,0.007466078
1996-07-29,-0.007878097
1996-07-30,0.006871142
1996-07-31,0.007355684
1996-08-01,0.015613083
1996-08-02,0.019002332
1996-08-05,-0.003417204
1996-08-06,0.00325115
1996-08-07,0.002683675
1996-08-08,-0.002366687
1996-08-09,-0.000739796
1996-08-12,0.005527664
1996-08-13,-0.008401446
1996-08-14,0.002798262
1996-08-15,0.000347345
1996-08-16,0.004414353
1996-08-19,0.002057382
1996-08-20,-0.001336066
1996-08-21,-0.000931798
1996-08-22,0.008399825
1996-08-23,-0.005457101
1996-08-26,-0.004733612
1996-08-27,0.003788681
1996-08-28,-0.002388805
1996-08-29,-0.011208624
1996-08-30,-0.008263437
1996-09-03,0.004178439
1996-09-04,0.001358437
1996-09-05,-0.009455647
1996-09-06,0.009562412
1996-09-09,0.012247773
1996-09-10,7.53E-05
1996-09-11,0.005213784
1996-09-12,0.005782911
1996-09-13,0.013893942
1996-09-16,0.005042077
1996-09-17,-0.001521669
1996-09-18,-0.002154778
1996-09-19,0.00224263
1996-09-20,0.0058831
1996-09-23,-0.000800868
1996-09-24,-0.001268139
1996-09-25,0.000320831
1996-09-26,4.37E-05
1996-09-27,0.000481032
1996-09-30,0.001659969
1996-10-01,0.002542848
1996-10-02,0.007128995
1996-10-03,-0.001773881
1996-10-04,0.012451389
1996-10-07,0.002676539
1996-10-08,-0.003846213
1996-10-09,-0.005581889
1996-10-10,-0.003061777
1996-10-11,0.008672211
1996-10-14,0.004101986
1996-10-15,-0.001379693
1996-10-16,0.002615533
1996-10-17,0.003655949
1996-10-18,0.005402712
1996-10-21,-0.001365553
1996-10-22,-0.004631403
1996-10-23,0.000990211
1996-10-24,-0.007066064
1996-10-25,-0.001952666
1996-10-28,-0.005235389
1996-10-29,0.006062531
1996-10-30,-0.000855676
1996-10-31,0.006215485
1996-11-01,-0.00212911
1996-11-04,0.004197099
1996-11-05,0.010430324
1996-11-06,0.014526956
1996-11-07,0.004214186
1996-11-08,0.004347028
1996-11-11,0.001435711
1996-11-12,-0.00316129
1996-11-13,0.00214967
1996-11-14,0.006475779
1996-11-15,0.002361725
1996-11-18,-0.000813758
1996-11-19,0.006949824
1996-11-20,0.002408975
1996-11-21,-0.001614314
1996-11-22,0.008018924
1996-11-25,0.011024445
1996-11-26,-0.001414418
1996-11-27,-0.001270715
1996-11-29,0.002671924
1996-12-02,-0.00060783
1996-12-03,-0.011004603
1996-12-04,-0.004258802
1996-12-05,-0.00096678
1996-12-06,-0.006442158
1996-12-09,0.013643656
1996-12-10,-0.00296534
1996-12-11,-0.009151629
1996-12-12,-0.015551016
1996-12-13,-0.000905387
1996-12-16,-0.010568385
1996-12-17,0.006993712
1996-12-18,0.007546791
1996-12-19,0.019251931
1996-12-20,0.004161571
1996-12-23,-0.002607319
1996-12-24,0.005487513
1996-12-26,0.006357655
1996-12-27,0.001282552
1996-12-30,-0.003892395
1996-12-31,-0.017543723
1997-01-02,-0.005048226
1997-01-03,0.014841624
1997-01-06,-0.00050813
1997-01-07,0.007435672
1997-01-08,-0.00641967
1997-01-09,0.008568098
1997-01-10,0.006141268
1997-01-13,1.32E-05
1997-01-14,0.01223541
1997-01-15,-0.002161375
1997-01-16,0.003318263
1997-01-17,0.008305782
1997-01-20,0.000682607
1997-01-21,0.007720858
1997-01-22,0.004474337
1997-01-23,-0.011088559
1997-01-24,-0.0090952
1997-01-27,-0.007163634
1997-01-28,0
1997-01-29,0.009730031
1997-01-30,0.014993825
1997-01-31,0.0025345
1997-02-03,0.000724781
1997-02-04,0.003210683
1997-02-05,-0.014009441
1997-02-06,0.002399852
1997-02-07,0.011989619
1997-02-10,-0.00524449
1997-02-11,0.005282485
1997-02-12,0.016554424
1997-02-13,0.011210394
1997-02-14,-0.004122699
1997-02-18,0.009613742
1997-02-19,-0.004666078
1997-02-20,-0.01199799
1997-02-21,-0.001283833
1997-02-24,0.010558083
1997-02-25,0.002157418
1997-02-26,-0.007850644
1997-02-27,-0.01325648
1997-02-28,-0.005359779
1997-03-03,0.005661594
1997-03-04,-0.005497221
1997-03-05,0.013861384
1997-03-06,-0.004286033
1997-03-07,0.007994904
1997-03-10,0.010725288
1997-03-11,-0.002843096
1997-03-12,-0.008764602
1997-03-13,-0.018446772
1997-03-14,0.004561746
1997-03-17,0.003197223
1997-03-18,-0.007632325
1997-03-19,-0.004938344
1997-03-20,-0.003978531
1997-03-21,0.001850966
1997-03-24,0.00862233
1997-03-25,-0.002303857
1997-03-26,0.00181062
1997-03-27,-0.021248834
1997-03-31,-0.021895061
1997-04-01,0.003322875
1997-04-02,-0.012624774
1997-04-03,0.00027992
1997-04-04,0.010051669
1997-04-07,0.005565694
1997-04-08,0.005221671
1997-04-09,-0.00723122
1997-04-10,-0.002975762
1997-04-11,-0.027662377
1997-04-14,0.008208608
1997-04-15,0.014668754
1997-04-16,0.011605597
1997-04-17,-0.002307744
1997-04-18,0.005981263
1997-04-21,-0.007820779
1997-04-22,0.01855452
1997-04-23,-0.001253028
1997-04-24,-0.00318484
1997-04-25,-0.007562432
1997-04-28,0.009867924
1997-04-29,0.026919131
1997-04-30,0.009138895
1997-05-01,-0.003512789
1997-05-02,0.017921671
1997-05-05,0.021080829
1997-05-06,-0.00305178
1997-05-07,-0.014774697
1997-05-08,0.005672803
1997-05-09,0.005495321
1997-05-12,0.015495606
1997-05-13,-0.005422598
1997-05-14,0.003486766
1997-05-15,0.006961027
1997-05-16,-0.014513036
1997-05-19,0.004233269
1997-05-20,0.010018413
1997-05-21,-0.002748349
1997-05-22,-0.004405951
1997-05-23,0.013514281
1997-05-27,0.003159002
1997-05-28,-0.002946517
1997-05-29,-0.003701321
1997-05-30,0.004963493
1997-06-02,-0.002265969
1997-06-03,-0.001040288
1997-06-04,-0.006371678
1997-06-05,0.003944075
1997-06-06,0.017138843
1997-06-09,0.005694644
1997-06-10,0.002731199
1997-06-11,0.00495724
1997-06-12,0.01584718
1997-06-13,0.011042871
1997-06-16,0.000705025
1997-06-17,0.000581551
1997-06-18,-0.006010739
1997-06-19,0.009994208
1997-06-20,0.000790342
1997-06-23,-0.02259678
1997-06-24,0.019967311
1997-06-25,-0.008233818
1997-06-26,-0.005990981
1997-06-27,0.004088138
1997-06-30,-0.002437319
1997-07-01,0.006632272
1997-07-02,0.014484449
1997-07-03,0.014157682
1997-07-07,-0.005160963
1997-07-08,0.007154786
1997-07-09,-0.012276408
1997-07-10,0.0068522
1997-07-11,0.003168605
1997-07-14,0.001852801
1997-07-15,0.008003773
1997-07-16,0.011630598
1997-07-17,-0.005331348
1997-07-18,-0.017662392
1997-07-21,-0.002581719
1997-07-22,0.022784864
1997-07-23,0.002758563
1997-07-24,0.003985385
1997-07-25,-0.001607161
1997-07-28,-0.002495682
1997-07-29,0.006216953
1997-07-30,0.010556527
1997-07-31,0.002118956
1997-08-01,-0.007541649
1997-08-04,0.003330807
1997-08-05,0.002175891
1997-08-06,0.008312948
1997-08-07,-0.00955273
1997-08-08,-0.018730021
1997-08-11,0.003699471
1997-08-12,-0.011236857
1997-08-13,-0.00487951
1997-08-14,0.002978143
1997-08-15,-0.026250699
1997-08-18,0.012882768
1997-08-19,0.014707907
1997-08-20,0.014303113
1997-08-21,-0.015340357
1997-08-22,-0.001633678
1997-08-25,-0.003666544
1997-08-26,-0.007789782
1997-08-27,0.000744504
1997-08-28,-0.011038041
1997-08-29,-0.004658549
1997-09-02,0.030773343
1997-09-03,0.000301815
1997-09-04,0.003238773
1997-09-05,-0.001957074
1997-09-08,0.002311518
1997-09-09,0.002595426
1997-09-10,-0.015750737
1997-09-11,-0.007032055
1997-09-12,0.012327954
1997-09-15,-0.004491026
1997-09-16,0.027738308
1997-09-17,-0.002795664
1997-09-18,0.004538994
1997-09-19,0.003393406
1997-09-22,0.005162818
1997-09-23,-0.003669998
1997-09-24,-0.007856991
1997-09-25,-0.006980516
1997-09-26,0.007763709
1997-09-29,0.008553903
1997-09-30,-0.006376888
1997-10-01,0.008545848
1997-10-02,0.005271769
1997-10-03,0.004746853
1997-10-06,0.00790624
1997-10-07,0.010665759
1997-10-08,-0.009484169
1997-10-09,-0.003311977
1997-10-10,-0.00375723
1997-10-13,0.001157575
1997-10-14,0.002249302
1997-10-15,-0.004710753
1997-10-16,-0.010900851
1997-10-17,-0.011677443
1997-10-20,0.012054237
1997-10-21,0.017293949
1997-10-22,-0.003905671
1997-10-23,-0.018550121
1997-10-24,-0.009565001
1997-10-27,-0.071127446
1997-10-28,0.049886931
1997-10-29,-0.002922311
1997-10-30,-0.016984894
1997-10-31,0.012033363
1997-11-03,0.026296151
1997-11-04,0.00188323
1997-11-05,0.002123684
1997-11-06,-0.005029812
1997-11-07,-0.011278355
1997-11-10,-0.006902399
1997-11-11,0.002872771
1997-11-12,-0.019478793
1997-11-13,0.011741474
1997-11-14,0.012672188
1997-11-17,0.019045146
1997-11-18,-0.008458842
1997-11-19,0.006755849
1997-11-20,0.015119249
1997-11-21,0.004276646
1997-11-24,-0.017196302
1997-11-25,0.004374207
1997-11-26,0.000862042
1997-11-28,0.003943289
1997-12-01,0.020071445
1997-12-02,-0.003175014
1997-12-03,0.005224678
1997-12-04,-0.003764358
1997-12-05,0.010925608
1997-12-08,-0.00144444
1997-12-09,-0.006730868
1997-12-10,-0.006157598
1997-12-11,-0.015431042
1997-12-12,-0.001624457
1997-12-15,0.01043426
1997-12-16,0.004815094
1997-12-17,-0.002585878
1997-12-18,-0.010662103
1997-12-19,-0.008958674
1997-12-22,0.007282403
1997-12-23,-0.015395242
1997-12-24,-0.006870309
1997-12-26,0.004023203
1997-12-29,0.017875289
1997-12-30,0.018179579
1997-12-31,-0.000422404
1998-01-02,0.004739224
1998-01-05,0.002079802
1998-01-06,-0.010794229
1998-01-07,-0.002672774
1998-01-08,-0.008281082
1998-01-09,-0.030112588
1998-01-12,0.012341471
1998-01-13,0.013651981
1998-01-14,0.006094068
1998-01-15,-0.007555035
1998-01-16,0.011274855
1998-01-20,0.017618013
1998-01-21,-0.007992204
1998-01-22,-0.008035827
1998-01-23,-0.005675236
1998-01-26,-0.000668568
1998-01-27,0.012534108
1998-01-28,0.008672119
1998-01-29,0.008181609
1998-01-30,-0.005300734
1998-02-02,0.021186228
1998-02-03,0.004712877
1998-02-04,0.000894232
1998-02-05,-0.003342555
1998-02-06,0.008849264
1998-02-09,-0.001700277
1998-02-10,0.008148832
1998-02-11,0.000980863
1998-02-12,0.004040805
1998-02-13,-0.003962377
1998-02-17,0.002613997
1998-02-18,0.009071328
1998-02-19,-0.00368868
1998-02-20,0.005750347
1998-02-23,0.0037928
1998-02-24,-0.007328307
1998-02-25,0.01190295
1998-02-26,0.0055174
1998-02-27,0.000638701
1998-03-02,-0.00156411
1998-03-03,0.00411484
1998-03-04,-0.004468057
1998-03-05,-0.011794334
1998-03-06,0.019744847
1998-03-09,-0.003206834
1998-03-10,0.011282578
1998-03-11,0.003957393
1998-03-12,0.001356161
1998-03-13,-0.001225141
1998-03-16,0.009926148
1998-03-17,0.001092734
1998-03-18,0.004681514
1998-03-19,0.003880001
1998-03-20,0.008607116
1998-03-23,-0.003289731
1998-03-24,0.009176877
1998-03-25,-0.003370209
1998-03-26,-0.001026
1998-03-27,-0.004881079
1998-03-30,-0.001681103
1998-03-31,0.007424818
1998-04-01,0.005792133
1998-04-02,0.010645656
1998-04-03,0.002398885
1998-04-06,-0.001176429
1998-04-07,-0.010605542
1998-04-08,-0.007145472
1998-04-09,0.008154381
1998-04-13,-0.00088274
1998-04-14,0.005446127
1998-04-15,0.003194534
1998-04-16,-0.010011352
1998-04-17,0.013044306
1998-04-20,0.000828003
1998-04-21,0.002684064
1998-04-22,0.003429015
1998-04-23,-0.00974178
1998-04-24,-0.010487283
1998-04-27,-0.019467996
1998-04-28,-0.001316971
1998-04-29,0.008725907
1998-04-30,0.015528079
1998-05-01,0.008285794
1998-05-04,0.00095405
1998-05-05,-0.005872459
1998-05-06,-0.009529801
1998-05-07,-0.008890725
1998-05-08,0.011800725
1998-05-11,-0.001354537
1998-05-12,0.008234277
1998-05-13,0.002747636
1998-05-14,-0.0013326
1998-05-15,-0.007762493
1998-05-18,-0.002628075
1998-05-19,0.003340348
1998-05-20,0.008561558
1998-05-21,-0.003957564
1998-05-22,-0.003748134
1998-05-26,-0.014924364
1998-05-27,-0.001637508
1998-05-28,0.0049045
1998-05-29,-0.006196271
1998-06-01,0.000146668
1998-06-02,0.002051095
1998-06-03,-0.00964184
1998-06-04,0.011113471
1998-06-05,0.01723236
1998-06-08,0.001668476
1998-06-09,0.002408097
1998-06-10,-0.005496071
1998-06-11,-0.016041235
1998-06-12,0.00388435
1998-06-15,-0.020066395
1998-06-16,0.009775556
1998-06-17,0.017788777
1998-06-18,-0.00066863
1998-06-19,-0.005183472
1998-06-22,0.002323198
1998-06-23,0.014649112
1998-06-24,0.011889838
1998-06-25,-0.003182801
1998-06-26,0.003465227
1998-06-29,0.004657334
1998-06-30,-0.004092721
1998-07-01,0.012898882
1998-07-02,-0.001864941
1998-07-06,0.009471585
1998-07-07,-0.0023097
1998-07-08,0.010099007
1998-07-09,-0.006727081
1998-07-10,0.00496796
1998-07-13,0.00073835
1998-07-14,0.010577321
1998-07-15,-0.002355053
1998-07-16,0.007783658
1998-07-17,0.002328388
1998-07-20,-0.002235486
1998-07-21,-0.016201821
1998-07-22,-0.000850096
1998-07-23,-0.021122135
1998-07-24,0.000920831
1998-07-27,0.005655436
1998-07-28,-0.014955208
1998-07-29,-0.004460315
1998-07-30,0.015642954
1998-07-31,-0.019685919
1998-08-03,-0.00737092
1998-08-04,-0.036917804
1998-08-05,0.008646243
1998-08-06,0.00755395
1998-08-07,-0.000165207
1998-08-10,-0.005808752
1998-08-11,-0.013159307
1998-08-12,0.014155912
1998-08-13,-0.008623897
1998-08-14,-0.011377049
1998-08-17,0.01949354
1998-08-18,0.016047066
1998-08-19,-0.002855508
1998-08-20,-0.005900477
1998-08-21,-0.009535979
1998-08-24,0.006361286
1998-08-25,0.004319146
1998-08-26,-0.007955798
1998-08-27,-0.039125163
1998-08-28,-0.014929761
1998-08-31,-0.07043759
1998-09-01,0.037902812
1998-09-02,-0.003809068
1998-09-03,-0.008333635
1998-09-04,-0.008557678
1998-09-08,0.049645962
1998-09-09,-0.017008185
1998-09-10,-0.026189708
1998-09-11,0.029028053
1998-09-14,0.020267716
1998-09-15,0.007700531
1998-09-16,0.007488658
1998-09-17,-0.02578194
1998-09-18,0.001196689
1998-09-21,0.00371824
1998-09-22,0.005590415
1998-09-23,0.034798236
1998-09-24,-0.022165066
1998-09-25,0.001944939
1998-09-28,0.003764144
1998-09-29,0.000314629
1998-09-30,-0.030989445
1998-10-01,-0.030570415
1998-10-02,0.016300091
1998-10-05,-0.014102566
1998-10-06,-0.004024028
1998-10-07,-0.014228454
1998-10-08,-0.011647076
1998-10-09,0.025672379
1998-10-12,0.013440493
1998-10-13,-0.002920941
1998-10-14,0.010728333
1998-10-15,0.040882061
1998-10-16,0.008489007
1998-10-19,0.005635254
1998-10-20,0.001448512
1998-10-21,0.00561428
1998-10-22,0.007968763
1998-10-23,-0.007268022
1998-10-26,0.001539905
1998-10-27,-0.006530529
1998-10-28,0.00257801
1998-10-29,0.016564756
1998-10-30,0.011663595
1998-11-02,0.011700062
1998-11-03,-0.000683933
1998-11-04,0.007023994
1998-11-05,0.013478442
1998-11-06,0.006294914
1998-11-09,-0.009519227
1998-11-10,-0.001717985
1998-11-11,-0.006482241
1998-11-12,-0.002930326
1998-11-13,0.007158776
1998-11-16,0.008976046
1998-11-17,0.003032716
1998-11-18,0.004518792
1998-11-19,0.007078551
1998-11-20,0.009446741
1998-11-23,0.020972296
1998-11-24,-0.004402841
1998-11-25,0.003274458
1998-11-27,0.004589786
1998-11-30,-0.024364947
1998-12-01,0.009961988
1998-12-02,-0.003434863
1998-12-03,-0.01818788
1998-12-04,0.022864229
1998-12-07,0.009270761
1998-12-08,-0.005335417
1998-12-09,0.001784454
1998-12-10,-0.015729446
1998-12-11,0.001235267
1998-12-14,-0.021893181
1998-12-15,0.018776349
1998-12-16,-0.000765667
1998-12-17,0.015406467
1998-12-18,0.006798984
1998-12-21,0.012388954
1998-12-22,0.000606713
1998-12-23,0.020534332
1998-12-24,-0.001849431
1998-12-28,-0.000636278
1998-12-29,0.013229229
1998-12-30,-0.007987947
1998-12-31,-0.002194088
1999-01-04,-0.000919697
1999-01-05,0.013490548
1999-01-06,0.021898917
1999-01-07,-0.002053445
1999-01-08,0.004212485
1999-01-11,-0.00883041
1999-01-12,-0.019470214
1999-01-13,-0.004131118
1999-01-14,-0.018156381
1999-01-15,0.025308321
1999-01-19,0.007005311
1999-01-20,0.003683304
1999-01-21,-0.01722506
1999-01-22,-0.008104582
1999-01-25,0.007148784
1999-01-26,0.014745128
1999-01-27,-0.007325277
1999-01-28,0.0177
1999-01-29,0.011214219
1999-02-01,-0.005202469
1999-02-02,-0.008686479
1999-02-03,0.007955655
1999-02-04,-0.018710674
1999-02-05,-0.00730743
1999-02-08,0.003519698
1999-02-09,-0.022465181
1999-02-10,0.006074561
1999-02-11,0.02461387
1999-02-12,-0.019250485
1999-02-16,0.009498453
1999-02-17,-0.014469615
1999-02-18,0.010766728
1999-02-19,0.001566728
1999-02-22,0.026218372
1999-02-23,-0.000754919
1999-02-24,-0.014077766
1999-02-25,-0.006716243
1999-02-26,-0.005387896
1999-03-01,-0.001753897
1999-03-02,-0.008660877
1999-03-03,0.001793576
1999-03-04,0.015309432
1999-03-05,0.022862806
1999-03-08,0.005675881
1999-03-09,-0.002255549
1999-03-10,0.005454531
1999-03-11,0.008388454
1999-03-12,-0.002384012
1999-03-15,0.009739301
1999-03-16,-0.00067339
1999-03-17,-0.00657402
1999-03-18,0.014328745
1999-03-19,-0.013196717
1999-03-22,-0.001756346
1999-03-23,-0.027252922
1999-03-24,0.005097354
1999-03-25,0.016728419
1999-03-26,-0.005589278
1999-03-29,0.021111711
1999-03-30,-0.007215879
1999-03-31,-0.011116723
1999-04-01,0.005697491
1999-04-05,0.020958072
1999-04-06,-0.002447889
1999-04-07,0.006805885
1999-04-08,0.012797503
1999-04-09,0.003246262
1999-04-12,0.007595216
1999-04-13,-0.006505589
1999-04-14,-0.015965929
1999-04-15,-0.004216821
1999-04-16,-0.002914626
1999-04-19,-0.022634837
1999-04-20,0.012860155
1999-04-21,0.022670701
1999-04-22,0.016846785
1999-04-23,-0.001450839
1999-04-26,0.002348274
1999-04-27,0.002027296
1999-04-28,-0.008762967
1999-04-29,-0.005999112
1999-04-30,-0.005713213
1999-05-03,0.01446224
1999-05-04,-0.016846782
1999-05-05,0.01142844
1999-05-06,-0.011390903
1999-05-07,0.009674904
1999-05-10,-0.003500544
1999-05-11,0.011358068
1999-05-12,0.006170022
1999-05-13,0.002606571
1999-05-14,-0.022001656
1999-05-17,0.001262471
1999-05-18,-0.004616872
1999-05-19,0.008149286
1999-05-20,-0.00402526
1999-05-21,-0.006399135
1999-05-24,-0.017930354
1999-05-25,-0.017174927
1999-05-26,0.015727433
1999-05-27,-0.018058082
1999-05-28,0.015817614
1999-06-01,-0.005839545
1999-06-02,0.000424863
1999-06-03,0.003646389
1999-06-04,0.021475425
1999-06-07,0.005085896
1999-06-08,-0.012964716
1999-06-09,0.000993942
1999-06-10,-0.012069757
1999-06-11,-0.007071196
1999-06-14,0.000278246
1999-06-15,0.005517978
1999-06-16,0.022230991
1999-06-17,0.007107819
1999-06-18,0.00219179
1999-06-21,0.004576803
1999-06-22,-0.009773327
1999-06-23,-0.002113199
1999-06-24,-0.013047406
1999-06-25,-0.000357266
1999-06-28,0.012121086
1999-06-29,0.014984625
1999-06-30,0.015608798
1999-07-01,0.005992021
1999-07-02,0.007402151
1999-07-06,-0.002230746
1999-07-07,0.005560399
